"Company_name","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Cluster6","Cluster7","Cluster8","Cluster9","Cluster10","Cluster11","Cluster12","Cluster13","Cluster14","Cluster15","Cluster16","Cluster17","Cluster18","Cluster19","Cluster20","Cluster21","Cluster22","Cluster23","Cluster24","Cluster25","Cluster26","Cluster27","Cluster28","Cluster29","Cluster30","Cluster31","Cluster32","Cluster33","Cluster34","Cluster35","Cluster36","Cluster37","Cluster38","Cluster39","Cluster40","Cluster41","Cluster42","Cluster43","Cluster44","Cluster45","Cluster46","Cluster47","Cluster48","Cluster49","Cluster50","Cluster51","Cluster52","Cluster53","Cluster54","Cluster55","Cluster56","Cluster57","Cluster58","Cluster59","Cluster60","Cluster61","Cluster62","Cluster63","Cluster64","Cluster65","Cluster66","Cluster67","Cluster68","Cluster69","Cluster70","Cluster71","Cluster72","Cluster73","Cluster74","Cluster75","Cluster76","Cluster77","Cluster78","Cluster79","Cluster80","Cluster81","Cluster82","Cluster83","Cluster84","Cluster85","Cluster86"
"engineer",0.00784655081906354,0,0,0.0166268118338758,0.00961002287376154,0.0244873663760529,0.0219764716886069,0,0,0,0,0.0279850564391379,0,0.0326902250797911,0.00684401412914442,0,0.00734295291305979,0.0285653257406178,0,0,0,0,0.0114861742750777,0.034649430229729,0.0106984394025088,0.0124837859094405,0,0,0.0111658375640252,0.0138605004629699,0.0225173970637224,0.0144150343106423,0.03355326266611,0.0330426398472082,0.032186039558881,0.0362042035259462,0,0,0,0,0.0135906246827892,0.026369685216596,0.0208015437168968,0.0296571744526747,0,0.0267442340490621,0,0.00967190389224438,0.0129815130739358,0.00827099078816684,0.0326835035421513,0,0,0,0.0122315622145103,0.0270051636601175,0.0212023151836123,0,0,0,0,0,0,0,0.0186097292733754,0,0.0301548887134665,0.0122931825652786,0.016564940618023,0.0229318731745211,0.0436807557803885,0,0.0153077362200868,0.00726878663062247,0.029186322740901,0,0.00318094696175709,0,0.0379828438898616,0,0.0078199972714421,0.0237257395621398,0.0398444994160056,0,0,0
"nttdatagds",0.00716541661795261,0,0,0.00216799527491664,0.00977102266084447,0.0188066688632492,0.00691393320465559,0,0.030829586747414,0,0.0298524902766515,0.0263887088202286,0.00487105547825058,0,0.0090803268458128,0.0136783059850063,0.027274687870957,0.00917644176932242,0.0290184568069643,0,0,0.0225304678003492,0.0114883294964355,0,0.0131902222543168,0.012436481488699,0.0281630847504365,0.017130593772296,0.0101543446142937,0.00543244937744152,0,0.0105544491549629,0.0219358914691706,0.0105358599596693,0.00586261359650668,0.0225870124363492,0,0.0121097625730771,0,0,0.00959495377723899,0,0.00780607335640949,0,0.00676956307619579,0.0152922369758605,0.0168493615190619,0,0.0238721440612706,0.0134834399026558,0.0204984292537343,0.0214610577665187,0,0,0.0306968370902143,0.0255516519220266,0.0224935324815283,0.0281421044257821,0.0240351914432361,0.0256482104793929,0.0252668047442669,0,0.0128055541334551,0.0179314651012413,0.00985116127144815,0.0113529024122598,0.0225304678003492,0.0323500931480118,0.00781681812867558,0.00428631013714632,0.00370144404897595,0,0.0150611349379073,0.00740581695415319,0,0.0215072470265535,0.00331685025923209,0,0.0217017316274134,0.0203086892285874,0.0151624365283121,0,0,0.00349434963249416,0.0228472753821608,0
"nil",0.0107705303574542,0,0,0.0323786143189708,0.0107705303574542,0,0.0173246454590041,0.0380683916248623,0,0,0,0.0155887478141548,0.00787012276088263,0.0336540605292277,0.00711692551587882,0,0.0120061882004349,0,0,0,0,0,0,0,0,0.0171358088686457,0,0,0,0.00480772293274681,0.0296797130432429,0,0.0323836348431226,0.00727072541491448,0,0,0,0,0,0,0,0.0305405622867734,0,0,0,0.0226973374871007,0.0153890778976483,0.0226657545579193,0.00839479761160814,0.0430808649607672,0.0154718172672495,0,0,0.0317293525529059,0,0.0378048850053263,0.0341724061021072,0.036735212467313,0.0348250585641913,0.0276022341446879,0.0164635526285585,0,0.0261075644324457,0,0.030597014535281,0,0.0349244691182259,0.0183189502376328,0,0.00727010799128158,0.0310869524253827,0,0,0,0,0,0.00440006468601316,0,0.0414028867794543,0,0.0313377157238839,0.0457973755940819,0.0323836348431226,0,0.0419739880580407,0
"lauruslabs",0.00591300128686553,0,0,0.00203564048978962,0.00591300128686553,0,0.0121210370545713,0.021388600609894,0.0249422727446507,0.0227519889010765,0.0273718772068054,0.0214468087225746,0.0203031105077972,0,0.0194544022659858,0.0245596730391445,0.0064402180653886,0.0214798425680094,0.0271773014961981,0.0177390038605966,0.0194007064098341,0.0227241115083092,0.0101386852008686,0,0.0162515191042204,0.0304617156188166,0.0227241115083092,0.0254537615950752,0.00981673973385092,0,0.00617592842208346,0.0108628770009306,0,0.00416889644377851,0,0.00602564000398675,0,0.0106871125713955,0,0,0,0.0273235311981383,0.00751529347698587,0.0178792353223441,0.0145089597599343,0,0.0291369971602692,0.0272954687265584,0.0154493215321707,0.0219111426559655,0.0112191311244011,0,0,0.0193548399867376,0.0189335093507841,0,0.00321501168774804,0.0313717659759164,0.0256456953275414,0.0237198742674241,0.0203147877778013,0,0.024955674041997,0.0232438078225593,0.025494998917719,0.01030542997956,0,0.0100570698688186,0.00591300128686553,0.0158191545903203,0.0160650832525217,0.0251910510611466,0.0167481825500392,0.013690453711842,0,0,0.00130870505007558,0,0,0.0204832373081425,0,0,0,0,0,0
"klouddatalabs",0.0178186923800689,0,0,0,0.00618696286166954,0.00687361748865595,0.0032273584040538,0.0145643648735131,0.0233184635952915,0.018776211651034,0.0189024480938039,0.0150305818597887,0.00411243740969398,0,0.0181624232258335,0.0177281534659075,0.0165748765796965,0.0143442310364542,0.0196867952749614,0.0148487108680069,0.0140358376078633,0.0178327249325961,0.00727435299294719,0.016392532944935,0.00930923131098193,0.019123841929985,0.0178327249325961,0.0206989021294844,0.0181552497010188,0.00196389071104456,0.00895899137569373,0.00850566769064437,0.0128975759489916,0.00493450886032235,0,0.00441337425440558,0.0124602421459619,0.01448754725148,0,0,0,0.0140348390188232,0.00584145161727156,0.0140307129452315,0.0155828147251697,0,0.0218432241579454,0.0203673996878792,0.0184518526597962,0.013246031701238,0.00880420249878705,0.0161113698306134,0.013639411861776,0.0182264307656665,0.0214703277619995,0.0148806621913749,0.010493765101238,0.0234466319678499,0.0221170785689494,0.02148376077822,0.0200089248499536,0.0116598568617713,0.0155497987874469,0.0176713665685198,0.0193260080146348,0.0179715030951374,0.0178327249325961,0.0180097459085849,0.0111365331510052,0.00917314268197236,0.00564441056471648,0,0.0132531116897659,0.0154371434991307,0.00277412095991208,0.013618281650627,0,0,0.0126843953822872,0.0160742010314301,0.00960077925814382,0,0,0.00460167655486299,0.0144667809282871,0
"heresolutions",0.017534319127573,0.0159176893554053,0.0108657415351457,0.0135625704472671,0.00482378832172628,0.0193489033545501,0.0115080698691362,0.0169433692193941,0.0146616795037211,0,0.0127625442765054,0.0208137029440826,0.0144424451093211,0.0145857648874347,0.00337591622776972,0.00796408248325656,0.010923697596003,0.00616489457835877,0.0167100929163747,0,0,0,0.0193548031676258,0.014716659807358,0.00480163432187957,0.0104438080727342,0,0.00576268192893321,0.0112094711014054,0.00388498756044732,0.0128159390420021,0.0108535237238841,0.0210527382102426,0.0165296927237494,0.0177090481906066,0.0158432903187816,0.0132202703075527,0.0101694386981174,0.00869620806798425,0.015008107106525,0,0.0198545489328724,0.0116332922932378,0.0193524941363099,0.00914295236151154,0.01422334251207,0.0032339825456143,0.0198434257326123,0.00996567423490055,0.00705781513792194,0.0220339270576418,0,0,0.0167597515486338,0.00613968017994203,0.0210773469412878,0.0197737572327239,0.016916216392444,0.0160035278036402,0.00695931402941693,0.0130052122845991,0.00399523729372692,0,0.00361431336016185,0.00996397431236038,0.016016865949535,0.0151363635581066,0.0136138777299431,0.0143519151223028,0.0168553920836593,0.0203479578593922,0.0183049896566114,0.0178931094333854,0.00960442047193982,0.020243883060166,0.00938006694157811,0.0167030131841031,0,0.023551668092429,0.0136437337332045,0.0123907323718617,0.0133978805559069,0.0200001012997304,0.0130326684696607,0,0
"caterpillar",0.0037917320452208,0,0,0.00489321181810032,0.00417090524974288,0.0109471420957398,0.00941319084217759,0.012811245003227,0.0146707740021561,0.0147772019499749,0.015797077831877,0.0157028372201641,0.011762528542495,0.0142173700486893,0.0094970191796851,0.0148195898336683,0.00991482315817497,0.0139763272148628,0.0120652174872809,0.0102376765220962,0.0145646243776531,0.0131147219258956,0.0158522398254884,0.0127510746098679,0.0103086797186201,0.00603260874364043,0.0147540621666325,0.0138875958722124,0.0067446616162198,0.0127482401122416,0.01673704443035,0.0167366935203245,0.0145927154218298,0.0147773004749586,0,0.0139953461421159,0.0114545457502485,0.0124371032347586,0.00521634870403687,0,0.0178022646301443,0.0172027374487349,0.0152592358221227,0.0141880860422144,0.0175852480251057,0.0123123054283259,0.0175970504303303,0.0176723817611048,0.0159170414000125,0.0156214343408416,0.0140901877595886,0.0118473178446644,0.0104487848461695,0.017872353372563,0.00709287035509024,0.0130346948153607,0.00760016491137407,0.0181055257957159,0.019178255898371,0.0171731430268513,0.016778744987991,0.00990307524382886,0.0182197151352726,0.0160125268770859,0.0150841934120369,0,0.0131147219258956,0.0130854082172236,0.0120558727172079,0.0112834328163493,0.0173381782517565,0.0118951052021811,0.00968366203625309,0.0136284331507334,0.0126320278883037,0.00528671342319162,0.00282770429132469,0.00522439242308474,0.0136040415404253,0.0118214505918171,0.0134515867281098,0,0.0155047601356942,0.00197024176530285,0.0118214505918171,0
"tcitech",0,0,0.0151956040085047,0.0232570533091583,0,0.0276015390182819,0.00458668675096668,0.0104178354367195,0.00876582655336782,0,0,0.0208086849934175,0.0246599307776075,0,0.00287661479847133,0.0118338658470466,0.0188858059489182,0,0.0239099870518187,0,0,0,0.0361625486747567,0,0.00406717139121587,0,0.0203045469191017,0,0,0.0318990658273227,0.0259462052626783,0.0307487304293132,0.0361485026227924,0.0298825494667421,0.00528341061950737,0.020654619394596,0.0261920785158751,0.0212666941437973,0.0100502379707921,0,0.0248165793799549,0,0.0217810219678299,0,0.0143654559968651,0.0299438924841767,0,0.00818713925644681,0,0,0.0140323179189516,0.0111828724587634,0.02588332023879,0,0,0.0322890350493303,0.0242983545508335,0,0,0,0,0.0163760147879624,0,0,0,0,0,0.0132440217997721,0.014062203621157,0.00706347829321178,0.00832416093067633,0.0261920785158751,0.0149924925038316,0.00854291405376264,0.00402009518831683,0.00982202944345317,0.00875081679495343,0.0286260314012116,0.0288851986618507,0.0329440882688486,0.0230168621987207,0,0.0316299397949434,0.00335906319417532,0.0219627255125657,0
"shreemelectric",0,0.0148831766363246,0.0133927951665416,0.0139756337124145,0.00751713937510165,0.0172390277896733,0.0111453587922437,0.00756397558758041,0,0,0,0.0189801936581005,0.00727053981227629,0.0153425427612149,0.00524300543904834,0.00801929230465476,0.00656342674857183,0.0159058849879144,0,0,0.0102174112360461,0,0.0255667622098956,0.0200148416948222,0.00336643281059723,0.00716103702888894,0,0.00501578211899099,0.00756957645883107,0.0197643226035408,0.0230847196980215,0.0260710232616805,0.0246056144256688,0.0243819817455071,0.0184023469794015,0.0230159651915641,0.0142627691485536,0.0109347896805578,0.00875649324148469,0.0140327093999632,0.0236058245725207,0.0262992468498391,0.0247999827543733,0.0208785561787824,0.0109215968026606,0.0199275844978205,0,0.0194723914303763,0,0.00621093453032293,0.023871471159396,0,0.018041134500244,0.0192867840481771,0.00701635469998159,0.0190115490433757,0.00757144334995678,0,0.0111318546770462,0.0077270845325045,0.00738168432770065,0.00398462002996701,0.00373558127809407,0.00820257620383444,0.0133923275810088,0.00927079994655985,0.014152630286784,0,0.0215910741914357,0.0121223685576897,0.0247589942036595,0.0228204306376858,0.012726365673314,0.0113344993126017,0.0251509482655667,0.00713138457427681,0.0157913888899341,0.0150243809181335,0.0230696321450432,0,0.00602956294699992,0,0.0246056144256688,0.0026827702709874,0,0
"nuconaerospace",0.0143368541354008,0.0118403483615865,0.00775124731102007,0.00760415283176666,0.00741216417794636,0.0145202666935265,0.0119282316609084,0.0118127980058478,0.012467011882965,0,0.00949339862338001,0.0123877613692316,0.0120129366239206,0.0178001224188375,0.00660169469339571,0.00882622115673891,0.0073352959862647,0.0134053323562315,0.0154077438020517,0.0102540424707913,0.0130436662923701,0,0.0167327551569066,0.0130617188964229,0.0102783291227983,0.00815704083638034,0,0.012586814235941,0.0151720549292402,0.0143314440362088,0.0145251430311239,0.0149544185577802,0.0171281757835402,0.0169675397090143,0.0138874334790417,0.0159327555366186,0.0158854942882713,0.0143450561328035,0.0137704054774662,0.0159844702881417,0.0144830751553902,0.0118457884484168,0.014141093039812,0.0184094028537627,0.0132100198506696,0.015929751480046,0.0120743407521128,0.0150088085183507,0.014468024755486,0.00656873817318365,0.0157284833819457,0.0148981506761072,0.0156982324089165,0.0125865872683107,0.00532815676271391,0.0119973323374835,0.0144021065502555,0.0110102134959801,0.0107450728281633,0.010849665125628,0.0111410944391828,0.0148665823179757,0.00219775253724831,0.011107748267237,0.00770120574005278,0.011417699019695,0.0110832360067357,0.0048445796983586,0.0151219554639321,0.0121270963329788,0.0164556341237244,0.0129069641092205,0.0161155469219262,0.0153275353606595,0.0150349584404126,0.00555016329449365,0.00980606239785905,0,0.0138691066199107,0.0111003265889873,0.00237234718498472,0.0125959072157324,0.015757921720857,0.0110728653942315,0.0111003265889873,0
"lotmobiles",0.0238813054843912,0.0162989345860131,0.0058971764186566,0.0150486169511573,0,0.0210488838792459,0.00268918700677336,0.0219694737180236,0.00502107616816729,0.0156410278074173,0,0.00958291168031697,0.0169917629983352,0,0.0136062489369067,0.0178730708122338,0.0191723348167596,0,0.0179658328890299,0,0,0,0.0211171673067676,0.0172610139125464,0.00244484018790197,0.00998101827168328,0,0.00576755231664596,0.0120518470836817,0.00261364409958434,0.0157956536871274,0.00950819691680581,0.0211258337424525,0.00887058628501348,0.00392046614937651,0.0150150595935966,0.016036031305865,0.00947583668073841,0.0183893296897536,0.0195587215032157,0,0.021346590351123,0.00651957383440525,0.0213403147107254,0.0105357969382472,0.0132166140777189,0.00824459133635847,0.0267408410102768,0,0.00773698825125244,0.0174068372370041,0,0,0.0277218819963644,0,0.0244490450043754,0.0194641338188772,0.0199705292204338,0.022598692643912,0.0130721516157695,0.0186433809204023,0.0104825813131953,0.0165602382073513,0,0.0204933187252281,0.0196805838753798,0.0162738399836226,0.011737173090899,0.0133594395278147,0.0150450609291529,0.0180257490637918,0.015307120791962,0,0.00665684307347792,0.0164630203682655,0.00855694065765689,0.0190362129905063,0,0.0257234720649295,0.0146690411274118,0.0198275920269709,0,0.0181078574935307,0.00336530883542263,0,0
"lohiacorp",0.0172049900439546,0.0149997634543948,0,0.0125511302964342,0.00404138815181527,0.0193710992274706,0.00622595332189216,0.0187953073008474,0.0104660098350662,0,0.0120265662276425,0.00881906775259183,0.0146779791401367,0.0168371927186995,0.00713347604330845,0.014023793577481,0.00972142467621765,0.00601328311382125,0.012859618354,0,0.0101882935197963,0.0149766691166727,0.0180369269524795,0,0.00490847248775787,0.00642980917699998,0,0.0122040229277643,0.0213234212744574,0.0077722880230436,0.0161712092177257,0.0147580790682617,0.0180532072472863,0.00897622932103712,0.00600659424778959,0,0.0201242944382664,0.0162538891554059,0.0181261919603373,0.0197996877598012,0.0135531467816418,0.0130967172173117,0.00923162163400102,0.0196393004103419,0.0196778929107761,0.0104285411782811,0.012928477132426,0.0211789403157026,0.0179868588333725,0.0154115301397206,0.0146923996574955,0.0164724282488391,0.0159096516821951,0.0204097596814923,0,0.0190114244910617,0.0163701172806482,0.0170659348762167,0.0205814422626566,0.0160133240614734,0.0155804735928417,0.0218638049308874,0.0144334496102894,0.00327816588720517,0.00821570880121367,0.00603728833147991,0.0149766691166727,0.00687375514361967,0.0137379254027741,0.00997628233933855,0.0161764978968952,0,0.0141143093487854,0.012800136564471,0.0131246126525915,0,0.00268511653156704,0,0.016275243083368,0.0157497516271146,0.0108187043253197,0,0.0180532072472863,0.0156920596399684,0,0
"kutumbhcare",0,0,0.0138200379414202,0.00425249318123741,0,0.0078803425672916,0.00455262228706205,0,0.0202045338692318,0.00780449534924924,0.0196570279848105,0.0174921037729628,0.0229226638517763,0,0.0128143203006894,0.0094356753791524,0.0196238231759608,0.0193237606003479,0.0193028182881984,0.0181988716101291,0.017960884497951,0,0.0216556072296787,0.0185455479343457,0.00860616093003306,0.010723787937888,0.0262273654103921,0.0223077080388688,0.00863248276994757,0.0164203756250347,0.0105220537180593,0.021072785753405,0.0178341277690688,0.0227224454922087,0.00379143158544356,0.0230282867159018,0.0187957137775459,0.00861470214804185,0.0187275227506664,0.0168113974768888,0.0204354218416507,0,0.0228548867428977,0.0183427384466268,0.0111843974440404,0.0190530398415106,0.0204625334758051,0.0171093519286354,0.00857911993140401,0,0.0169684630040686,0.00823074937345217,0,0,0.00840569873844438,0,0.00366824787516516,0.0168588361564845,0.0123545031987714,0.008202278718519,0.0179701718044538,0.00410234247901615,0.0121288257854255,0.0184925974274681,0.00959164752216397,0,0,0,0.0204199158448379,0.00744139461514178,0.0141761824733115,0.0211451779997391,0.0150622806372741,0.0124473260108502,0.0137909509291765,0.00939785688877293,0.00654585188455637,0,0,0.0262678085576387,0,0.0160498961407984,0.0162128434264262,0,0.0157606851345832,0
"jobless",0.0376715523788481,0,0.00997507198217601,0.00704216592721642,0.0116968087076429,0,0.00536103732433631,0.0332381286955249,0,0,0,0.014962607973264,0,0,0.0135831127460366,0.0186095086996863,0,0.0160165149499971,0.0354540671940901,0,0,0,0.0157906917553179,0,0.00625220724323338,0.0417478766825526,0,0.0110965670614326,0.0181206181313899,0,0.01246883997772,0.0197383646941473,0.0306294350241097,0.00513168364312404,0.0157521967420481,0,0,0.0221931341228652,0,0,0,0.0481436674570399,0,0.0379019921165563,0,0,0,0.0436266132979025,0,0.0151005151094916,0.0368486295923936,0,0,0.0328240880269753,0,0.0161265953860528,0.0237027877740155,0,0,0,0,0.00775017861474333,0,0.00821629880727264,0.0369183953774211,0.0443862682457304,0,0,0.0111421383704821,0.0359505510858314,0.0124875878979021,0.0388379847150141,0.0101297334840258,0,0.0364078809721493,0.0186095086996863,0.0317930035464555,0,0.0367126126137439,0,0.00815835835860977,0,0,0.00569241879374551,0,0
"fernasconstruction",0.012981996694873,0.0161248574949008,0.00917767281612177,0.0101872710234183,0.00465484540766268,0.0154013811181848,0.0118367662979568,0.0146244714503222,0.0129755048263574,0,0.0129286483192442,0.0173502813760973,0.0156601062561478,0.0172381977589922,0.00293290938944338,0.00615423353858454,0.00968305432369757,0.0126911884712398,0.0189259683305167,0,0.00335417310619701,0,0.0191756411153991,0.0094870341946618,0.00603276918023204,0.00905155007111668,0.0111805770206567,0.0124313772261201,0.0138709661536699,0.00997827740703818,0.0108780320102411,0.0138842924174663,0.0180388665861529,0.0171353549523793,0.016163676273112,0.0137797751602366,0.017427200784946,0.015127223187648,0.0127541049486014,0.0145123717454108,0.0121414448259969,0.0117325571734427,0.00828302814565364,0.0167139788187431,0.00858212127573164,0.0140103140353061,0.00891014325308896,0.014007907170675,0.0128446562563644,0.00466130598732653,0.016218630009523,0.0143168110550879,0.0114019960803111,0.00990376280628976,0.00604682156058781,0.0153373723357757,0.0182251971017932,0.0147003262587405,0.0116719293294441,0.0121397503894492,0.012149695194475,0.0127850456244533,0.00494120382196246,0.00584915047126239,0.00735995682209453,0.00585914509149048,0.0111805770206567,0.0117952244527171,0.0107171971214275,0.00745191256124138,0.0159264031553947,0.0162253248687429,0.0204693864004793,0.013996065377981,0.0144216644765799,0.00806242874745042,0.0141178920307739,0,0.0159054614556294,0.0131014467146069,0.00848862778025743,0.0167139788187431,0.0186608964684341,0.0120693929107296,0.0141092503080382,0
"brilliotechnologies",0.0186650666596384,0.0149822773823559,0.00406559393855202,0.0151663316992418,0,0.0200976311113728,0.00838975433517226,0.0205500760887493,0.0121731355745393,0.00584249203687583,0,0.0169981613326046,0.0154209207317627,0.0144150554155855,0.00835604133114471,0.00766905489477479,0.0107388016134131,0.0135700336936249,0.0137621005393549,0,0,0,0.0183957703515483,0.0141036784118201,0.00212248929583375,0.00871599700825811,0,0.00955003052266035,0.0104628173885226,0.00590512208814955,0.0188965705451194,0.0150832923227281,0.0214998849884768,0.0126723790990666,0.0152448889775487,0.0124141723486586,0.0154106397149644,0.00670027813694106,0.00705183920591006,0.0161808595729443,0,0.0185320536479267,0.00902039785987234,0.0176547651910639,0.0088776383140251,0.0123243065528514,0.00675551330408412,0.0217509818346743,0.00953415300037104,0.0156383305121816,0.0165844324317061,0,0,0.0212353821573757,0.00584308817911879,0.0233817382500415,0.0194516923002142,0.0170460401513722,0.0184206874449171,0.0120161597347436,0.0148687658771252,0.0147441332705838,0.0146606370261042,0,0.0159777757947984,0.0120605006464939,0.0174524116281766,0.00931779273972815,0.00921018001003072,0.0166267834270054,0.0201459425304931,0.0120605006464939,0.00896777359243769,0.00546347440749109,0.0154329342233055,0.00674202482206014,0.0125396821788484,0,0.0243844051689539,0.0123603788404436,0.0189699011578027,0.0147123043258865,0.0208063403114291,0.00479437930941115,0.0123603788404436,0
"unileverindustries",0.0048044311050007,0.0160486433524135,0.00537649781759463,0.0140804703738849,0.00504360201926043,0.00713273037885043,0.0151350770733623,0.0101500532698694,0.0152972012935249,0,0.0185864481979609,0.026314306907969,0.0115063399351058,0.0185864481979609,0.00564798168485293,0.00720605359107553,0.00629073220725371,0.0154361177133753,0.0141956342945886,0,0,0,0.017594901313261,0.0157369895424322,0.00577669548378005,0.0109197186881451,0.0133532784250987,0.012178384638684,0.00879020398147218,0.00495733720748389,0.0130261370087743,0.011348104543336,0.019810875452994,0.0193600443461384,0.0181730235156094,0.0174763369939553,0,0.00837336674595087,0,0,0.0137637212619149,0.0220567505632891,0.0124356040935976,0.0175105054675677,0,0.0148728684355241,0.0110459763796222,0.0120987873602636,0.012119638327792,0.0176648818589045,0.0240583243005383,0,0,0.0141535730634853,0.00962918601144807,0.0201791927097862,0.0158186380724306,0.0202881052933219,0.0173842764778594,0.0139604855145861,0.0162348659561073,0,0.0123701571879922,0.00670222601498608,0.0122086166409336,0.00837336674595087,0.0192880688362537,0.0178492652898686,0.00617712570642947,0.0147401961475525,0.0242550348689063,0.0203353192401664,0.0147735866913064,0.00572228610837285,0.0180354488324331,0.00869301514922396,0.0158078027560893,0,0.0219865059563469,0,0.0183579794756898,0.0175105054675677,0.023112688028493,0,0.014711256406379,0
"softwareone",0.0181842782170243,0.01209305040299,0.00898873908798295,0.00952821025631574,0.00893015624291912,0.0184008502292661,0.01227622354729,0.00688348496387979,0.0139525026943189,0,0.0116352132091655,0.0178022030558774,0,0.0174528198137483,0.00569367625800224,0.00847070628321072,0.014750935153682,0.0123746721987706,0.014810901460542,0,0.00402481045890008,0,0.0178203783014158,0.0199217953793515,0.00576570865433158,0.00814599580329809,0,0.00807380111082539,0.0105978183916233,0.00947115821007845,0.0120216998405042,0.00897863184244418,0.0190331815221062,0.0173374909336509,0.0161907573014764,0.0184239115616974,0.0129796237230801,0.0108163531025667,0.00996089768967576,0.0159628265319468,0.0141119453757542,0.0158381759056593,0.0128570496819152,0.0221669275418471,0.00488734813384299,0.016237309683272,0.00588501904866183,0.0175564577352576,0.0162228364978764,0.00441575766317637,0.0199712291364501,0.00568385064226783,0.0128266169177774,0.0150834532947124,0.0065302472176146,0.0166746898646579,0.0168461844507069,0.0137588310148828,0.0134124193381358,0.00693939460380643,0.0143923198561199,0.0102766306597221,0.00565478148312623,0.0115850038137247,0.00993545474214684,0.0170357561365426,0.0160992418356003,0.0136882292494305,0.0165792580000673,0.014513711355551,0.0197325320391409,0.0129796237230801,0.01891524157831,0.0114823312675017,0.0227569144418963,0.0180890314093918,0.0127559391685961,0,0.0190856183009683,0,0.00328034064547893,0,0.0201527804351712,0.0153480526761995,0,0
"porteamedical",0.0108379841028727,0.00806036590609201,0.00636108808236655,0.00724231995539655,0.00714264717514479,0.0118616776158619,0.00937532817960728,0.010482299609838,0.0132748404862829,0.0120908669060425,0.0116328063725859,0.0135773192520063,0.00652993285200191,0.0129253404139843,0.00830340092237702,0.0113507995822001,0.00854258925887205,0.0114355825116468,0.0098718918050258,0.00837657796616838,0.0119169336307949,0.0107306077194153,0.0148806247395946,0.0142269102837212,0.0104282734965074,0.00542954049276419,0.0120719336843422,0.0131042646291629,0.0131090251951885,0.0128774154527739,0.0136944312795444,0.0154925489938647,0.0149248975347627,0.0137173634488519,0.00672019462243603,0.0158315336445168,0.0129769387844713,0.0124729857528303,0.0111630939439644,0.0125741708135035,0.0145660060001811,0.0129025108281668,0.0157249863487812,0.0158302443830177,0.0135824040696106,0.0128727745756603,0.0139598711725609,0.0145043034838884,0.0144697846684005,0.0121436088990041,0.0142793210526258,0.0121185061542896,0.013678894538502,0.0164512725405711,0.0126070434733825,0.0140442799552345,0.0100526444572983,0.0134032673297271,0.0159870108256284,0.0146679593596823,0.0154232566904017,0.0117794130428292,0.00995625876717481,0.0132573780929797,0.0136665039184231,0.0118955272190986,0.0134132596492691,0.0126924727950973,0.0160602361124417,0.011570451119178,0.0152104814890992,0.010814115653726,0.00742807247355132,0.013240616605136,0.0141541732703543,0.00963874992756132,0.00736957554759392,0.00512958545193826,0.013516183121176,0.00967243908731041,0.0104017067111983,0,0.0149248975347627,0.00364616541679089,0.00967243908731041,0
"origocommodities",0.0175828641641167,0.0227457615794323,0.0115048319793452,0.0142534361869161,0,0.019543731455851,0.00525825545390249,0.0221902212229568,0,0,0.0136778860979167,0.0209772205384528,0.00390942777146493,0.0151976512199075,0.00553830280546693,0.00817051875660591,0.00614471594013506,0,0,0,0,0,0.021508007842586,0,0,0.00754480860258277,0,0.0155470002719806,0.0212475766033242,0.00485329251043213,0.0106828636341854,0.00904707126903883,0.0210584832548727,0.00859934155832538,0.0183358520070329,0.0160432632095663,0.0245828500609466,0.0177902127039271,0.0229055856962006,0.0261576258163472,0,0,0.00492824834221034,0.0223358944665358,0.0047387003290484,0.0151527986442041,0,0.013763907619487,0.00820766973175519,0.00692131483593857,0.0108994586398893,0.0143744736581927,0.016083682256069,0.0193434520242683,0.00852966059228712,0.0256081486610218,0.0201830156256782,0.0165890515969852,0.0189452458836046,0.0136339414194336,0.0176959897263294,0.0176580040196356,0,0,0.0103819722539079,0.0158940840911293,0.0189256176171051,0.00744529815551192,0.0186369988247504,0.0167267540342644,0.017901097210224,0.0165298474547744,0.0148239953533983,0.0125617701432125,0.0176063117482621,0.00781885554292986,0.0189861550068164,0,0.0215014359725997,0,0.0188226273250856,0.0148905963110238,0.0236907936617318,0.0186644710068792,0,0
"notmentioned",0.0225709522978307,0.0181629252201237,0.00547632800458487,0.015755655000487,0.00749026411793533,0.0250643450855257,0.0118916129493604,0.00984620788575532,0.0111449293061217,0,0,0.0205438142307892,0.0119733890677037,0.0228843023408658,0.00369484840266746,0.00838840543675726,0.0147408766600696,0,0.0190670995824133,0,0,0,0.0216418917503613,0.0198456664545723,0.00497318190551006,0.0103280122738072,0,0,0.0120800103933429,0.0104864347686236,0.0157300494377447,0,0.0264245162334314,0.0210308986874163,0.0207068037083771,0.0236018745301513,0.0220473478224685,0.00812270709248839,0.00915953836364874,0.0217955102641484,0,0,0.0127302039413736,0.0220822190942757,0,0.0204448800656016,0,0.0133522265723556,0.0144371945075595,0,0.0149201588191509,0,0,0.017652704037763,0.00934093297034934,0.0273210522498137,0.0260152897802037,0,0.0115052892743722,0.00843725436963503,0.0195317482212612,0.00425485853779224,0,0,0.0106588327000085,0.0174058009124751,0.0215892389649145,0.0239495969865165,0.0185353826379818,0.00688112357935988,0.0221878240732458,0,0.0172522301167591,0.00756952837945783,0.0157547079910534,0.00973013851078056,0.0147946956735103,0,0.028153398548232,0,0,0.0254794835703182,0.0276256306076782,0.0142756980095568,0.0194602770215611,0
