Company_name,Cluster_id
connergys,35
convergys,35
convergysimg,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergys,35
convergysktd,35
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagementp,36
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagement,36
computeragemanagementsevicesagra,36
computeragemanagement,36
computeragemanagement,36
accordcommunication,37
accordcommunication,37
accordcommunication,37
accordsoftwaresystems,38
accord,38
compucomsoftware,39
compucomsoftware,39
compucom,39
compucomsoftware,39
compucomsoftware,39
compuageinfocom,40
compuageinfocom,40
compuageinfocom,40
compuageinfocom,40
compuageinfocom,40
compuageinfocom,40
compuageinfocom,40
acer,41
acer,41
acer,41
acerpvt,41
acer,41
acer,41
aclwireless,42
aclwireless,42
aclwireless,42
aclwireless,42
aclwireless,42
aclwireless,42
aclwireless,42
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepowerrudrapuruttrakhand,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acme,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
acmetelepower,43
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
compareinfobase,44
acplexport,45
acplproducts,45
acpl,45
actionconstructionequipment,46
actionconstructionequipment,46
actionconstructionequipments,46
actionconstructionequipment,46
actionconstructionequipment,46
actionconstructionequipments,46
ace,46
actionconstructionequipment,46
actionconstructionequipment,46
amarujalapublication,47
amarujalapublication,47
amarujalapublications,47
amarujalapublications,47
amarujalapublications,47
amarujalapublications,47
amarujala,47
amarujalaprintmedia,47
amarujalapublication,47
amarujalapublication,47
amarujalapublication,47
amarujalapublications,47
amarujalapublications,47
collaberasolutions,48
collaberasolutions,48
collaberasolutions,48
collaberasolutions,48
collaberatechnologies,48
collabera,48
collaberasolutions,48
collaberasolutions,48
adanipower,49
adanipower,49
adanipower,49
adanipower,49
adanipowermaharashtra,49
adanipowermaharashtra,49
adanipowerplant,49
adanipower,49
adanipower,49
adanipower,49
adanipower,49
adanipower,49
adanipower,49
adanigroup,49
adaniwillmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
adaniwilmar,50
willisprocessing,50
adarshdevelopers,51
adarshdevelopers,51
eversendaiconstruction,51
adccinfocad,52
adccinfocadnagpur,52
adccinfocad,52
adccinfocad,52
adccinfocad,52
adccinfocad,52
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
adecco,53
colgatepalmolive,54
colgatepalmolive,54
colgatepalmolive,54
colgatepalmolive,54
colgatepalmolive,54
colgatepalmolive,54
adidasmarketing,55
adidasmarketing,55
adidas,55
adidasmarketing,55
adititechnologies,56
adititechnologies,56
adititechnologies,56
adititechnologies,56
adititechnologies,56
adititechnology,56
adititechnology,56
adititechnologies,56
adititechnologies,56
cognizan,57
cognizant,57
cognizanttechsolutions,57
cognizanttechsolutions,57
cognizanttechnicalsolutions,57
cognizanttechnolgysolutions,57
cognizanttechnologicalsolutions,57
cognizanttechnologiessolution,57
cognizanttechnologiessolutions,57
cognizanttechnologiessolutions,57
cognizanttechnologiessolutions,57
cognizanttechnolog,57
cognizanttechnologyandsolutions,57
cognizanttechnologysolutins,57
cognizanttechnologysolutins,57
cognizanttechnologysolution,57
cognizanttechnologysolution,57
cognizanttechnologysolution,57
cognizanttechnologysolution,57
cognizanttechnologysolution,57
cognizanttechnologysolutionscts,57
cognizanttechnologysolutionsbangalore,57
cognizanttechnologysolutionschennai,57
cognizanttechnologysolutionscoimbatore,57
cognizanttechnologysolutionscorporation,57
cognizanttechnologysolutionscts,57
cognizanttechnologysolutionshyderabad,57
cognizanttechnologysolutionsind,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutionskolkata,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutionspune,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutionschennai,57
cognizanttechnologysolutionsmumbai,57
cognizanttechnologysolutionspune,57
cognizanttechnologysolutions,57
cognizanttechnologysoultions,57
cognizanttechnololgysolutions,57
cognizanttechologysolutions,57
cognizanttechonologysolution,57
cognizanttechonologysolutions,57
cognizanttecnologysolutions,57
cognizantcts,57
coginizanttechnologysolutions,57
cognizant,57
cognizantbusinessconsulting,57
cognizant,57
cognizanttechnologies,57
cognizanttechnologysolution,57
cognizanttechnologysolutionpltd,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cts,57
ctsbanglore,57
ctschennai,57
ctscorporation,57
ctshyderabad,57
ctspune,57
cts,57
cognizant,57
cognizantglobleltd,57
cognizanttechnologysolutions,57
cognizanttechsolutions,57
cognizanttechnolgysolutions,57
cognizanttechnologies,57
cognizanttechnologiessolution,57
cognizanttechnologiessolutions,57
cognizanttechnologiessolutions,57
cognizanttechnologiessolutions,57
cognizanttechnology,57
cognizanttechnology,57
cognizanttechnologysolution,57
cognizanttechnologysolutions,57
cognizanttechnologysolutionscorporation,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cognizanttechnologysolutions,57
cogzinant,57
adityabirlainsulators,58
adityabirlainsulators,58
adityabirlamemorialhospital,59
adityabirlamemorialhospitalpune,59
adityabirlahospital,59
adityabirlamemorialhospital,59
adityabirlaminacs,60
aditabirlaminacsworldwide,60
adityabirlaminacs,60
adatyabirlaminacs,60
adityabirlaminacs,60
adityabirlaminacs,60
adityabirlaminacsworldwide,60
adityabirlaminacsworldwide,60
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoneymart,61
adityabirlamoneymart,61
adityabirlamoneymart,61
adityabirlamoneymart,61
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoney,61
adityabirlamoneymart,61
bottlerofcocacola,62
cocacola,62
cocacola,62
cocacola,62
cocacolacompany,62
cocacola,62
cocacola,62
cocacola,62
cococola,62
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
abrl,63
adityabiralaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
adityabirlaretail,63
birl,63
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amaraj,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabatteries,64
amararajabattery,64
amararajabatteries,64
amararajapowersystems,64
adlabsfilms,65
adlabsfilms,65
adlabsfilms,65
reliancemediaworks,65
reliancemediaworks,65
reliancemediaworks,65
adobe,66
adobesystems,66
adobe,66
adobesystems,66
adorwelding,67
adorwelding,67
adorwelding,67
adorwelding,67
adventityglobal,68
adventityglobal,68
adventityglobal,68
adventityglobal,68
adventityglobal,68
adventityglobal,68
adventity,68
adventityglobal,68
adventityglobal,68
aecom,69
aecommiddleeast,69
aecom,69
aecom,69
aecom,69
aecom,69
aecomuae,69
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegis,70
aegislucknow,70
aegisbpo,70
aegisbpo,70
aegis,70
aegis,70
aegis,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpo,70
aegisbpobhopal81494,70
aegisbpo,70
aegis,70
aegis,70
aegis,70
aegis,70
aegistech,70
aegonreligarelifeinsurance,71
aegonreligarelifeinsurancecoltd,71
aegonreligarelifeinsuranceco,71
aegonreligare,71
aegonreligarelifeinsurance,71
aegonreligarelifeinsuranceco,71
aegonreligarelifeinsuranceco,71
aegonreligarelifeinsuranceco,71
aegonreligarelifeinsurancecompany,71
aegonreligarelifeinsurancecompany,71
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
cmssecuritas,72
afconsinfrastructure,73
afconsinfrastructure,73
afconsinfrastructure,73
afconsinfrastructure,73
afconsinfrastructures,73
afcons,73
afconsinfrastructure,73
afconsinfrastructure,73
afconsinfrastructure,73
affiliatedcomputercompany,74
acsaxeroxcompany,74
acs,74
aforeserve,75
aforeserve,75
aforeserve,75
aforeservecom,75
aforeservecom,75
aforeservecom,75
aforeservecom,75
aforeservecomltd,75
aforservecom,75
aforeserveodotcom,75
aforeserveodotcom,75
aforeserveodotcom,75
aforeserveodotcom,75
aftekinfosys,76
aftek,76
aftek,76
cms,77
cmsinfo,77
cmsinfosytemtd,77
cmsinfosys,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystemfrommumbai,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystempvtltdpune,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystemsp,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystemsmumbai,77
cmsinfosystems,77
cmsinfosys,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystempv,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystemspune,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmslit,77
cms,77
cmscomputer,77
cmscomputer,77
cmscomputer,77
cmscomputer,77
cmscomputers,77
cmscomputers,77
cmscomputers,77
cmscomputers,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystem,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cmsinfosystems,77
cms,77
cmc,78
cmc,78
cmc,78
cmc,78
cmc,78
cmc,78
cmcltd,78
agilenttechnologies,79
agilenttechnologies,79
clutchauto,80
clutchauto,80
clutchauto,80
clutchauto,80
clutchauto,80
clutchauto,80
agilitylogistics,81
agilitylogistics,81
agilitylogisticsp,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
agilityeservices71574,81
agilitylogistics,81
agility,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
agilitylogistics,81
cityunionbank,82
cityunionbank,82
cityunionbank,82
agnicefireprotection,83
agnicefireprotection,83
agnicefireprotection,83
agro,84
agrotechfoods,84
agrotechfoods,84
agrotechfoods,84
agrotechfoods,84
agrotechfoods,84
agrotechfoods,84
agrotechfoods,84
sundropfood74275,84
sundropfood74276,84
sundropfood74277,84
sundropfood74278,84
citibankna,85
citibankna,85
citibankna,85
